GEOID,MedianSqFtVal_0100_Land,MedianSqFtVal_0101_Land,MedianSqFtVal_010C_Land,MedianSqFtVal_0200_Land,MedianSqFtVal_0300_Land,MedianSqFtVal_0400_Land,MedianSqFtVal_0500_Land,MedianSqFtVal_010E_Land,MedianSqFtVal_010D_Land
1400000US06037551700,182.2799325,178.1431981,,108.2724068,140.6501736,87.19919818,61.93165468,,126.5698158
1400000US06037551801,167.63229,119.4281024,,98.53799257,20.41143464,64.35744184,65.18614319,,
1400000US06037551802,165.2150844,167.5505048,,52.31539511,74.10737449,74.28865954,132.4702876,,
1400000US06037551900,161.0896496,138.2312821,154.8290094,83.68791285,16.89858065,39.63461538,47.50894569,,
1400000US06037552001,159.0031552,151.086165,76.04549675,,,,20.63123374,,
1400000US06037552002,176.5413129,316.735119,89.64932886,74.94672498,,,32.33782526,,
1400000US06037552100,175.5577722,156.4122905,45.24168975,164.9211968,,50.7289745,43.13414506,,
1400000US06037552200,194.8245436,228.5150716,114.0219884,136.4984087,91.52126152,65.7078165,62.25161708,136.3059574,
1400000US06037552301,146.4472071,154.5045942,87.87829541,,,,8.821180483,,
1400000US06037552302,137.7726537,152.5851284,,,,,81.57815555,,
1400000US06037552400,189.1091997,153.0232581,,183.6824167,,,,,
1400000US06037552601,181.4484375,170.1253165,,53.0789801,212.6527778,,33.52530053,,
1400000US06037552602,126.4648949,126.8944056,153.1039076,,13.72450017,140.5936214,80.97445625,,
1400000US06037552700,175.0866006,157.1404358,125.6192381,106.43377,71.31377612,175.944122,270.9416614,,
1400000US06037552800,165.8097561,162.0256233,143.0284145,109.1481481,44.69715321,87.0278125,179.2226769,,
1400000US06037552900,170.0412229,141.3625118,115.829972,95.42750929,,160.4524648,86.04149948,175.8986486,
1400000US06037553000,155.2773797,205.963141,,,,,,,
1400000US06037553100,157.396986,160.9991767,64.96805556,105.556587,79.67871887,115.8863415,78.40480845,,117.0767846
1400000US06037553201,163.719769,148.1477179,,101.1011199,92.41393979,107.9531586,26.99124204,,
1400000US06037553202,170.6473469,181.7641108,91.92640187,144.6928775,,109.8795249,,,
1400000US06037553300,158.9694042,212.5799663,,75.79309262,,111.7988933,,,
1400000US06037553400,162.6511073,149.6490669,,92.38071066,209.7066547,,54.64601293,,
1400000US06037553502,125.0582449,115.2943612,85.86011057,81.26626528,69.6121563,88.68136197,38.81843104,113.6537181,
1400000US06037553503,161.9479675,108.4614719,93.63722628,77.264,86.24714808,78.82008996,84.70249549,,
1400000US06037553504,166.4774461,240.4782946,70.12740989,120.4025394,107.3356057,83.62008141,43.58908238,85.51744766,
1400000US06037553601,141.4590298,170.5859689,78.54181818,196.558081,46.45024969,78.53224216,71.30158381,,24.67105263
1400000US06037553602,147.602035,175.8236111,76.07652829,86.82313653,72.64463329,97.57073065,56.87911677,,43.55051989
1400000US06037553701,135.2124802,153.7956707,,105.4431317,89.87703009,92.65629993,93.82095238,,
1400000US06037553702,125.527074,146.0719894,83.45216897,92.1288371,85.9050288,64.76875786,79.61855725,,
1400000US06037553801,118.4471635,97.47601476,71.89040115,93.1425877,79.640977,73.84843026,59.66359773,174.3482266,103.5288136
1400000US06037553802,170.9812172,131.8402772,77.33755274,83.74839059,72.48295455,37.94129382,46.41282164,,
1400000US06037553901,117.3820623,109.9484979,77.29038462,117.2922204,55.07272205,54.26400218,49.92044122,,
1400000US06037553902,138.5052356,102.4363358,88.52981651,84.07848325,66.10425251,68.97694887,46.15780943,,
1400000US06037554001,175.6457711,152.1266846,,112.8000766,140.9018003,145.5454582,133.8569727,85.52239899,80.41661422
1400000US06037554002,173.0962733,154.7532169,45.80617284,110.7338462,92.77295597,193.2414578,65.83366642,280.218232,
1400000US06037554101,187.8771516,148.4056862,123.6136059,162.0426987,78.55732184,54.87452549,60.81016223,,85.55345622
1400000US06037554105,212.4270073,279.1848753,114.4097421,174.6011561,121.6188009,73.50189019,64.79581359,,
1400000US06037554106,167.9930193,155.4050104,72.41032211,137.5914773,81.97428809,77.43409408,32.86801031,,119.4729345
1400000US06037554201,185.170227,156.8695471,123.1178449,110.0669248,92.81212548,57.06306639,54.62581752,101.6456989,
1400000US06037554203,170.9104247,137.8197677,94.23312102,115.8959559,66.55228471,62.11865239,61.52464431,47.88038005,
1400000US06037554204,216.5537561,257.7397837,106.4008852,127.4700957,98.5826584,66.41019645,57.08554684,93.22357481,
1400000US06037554301,204.011541,184.0490153,111.0772727,126.2306078,108.2397195,56.79600333,93.37857143,,
1400000US06037554302,201.5729298,220.6939244,91.70622568,168.4361263,99.45689359,81.00479143,73.54469811,49.61538462,82.882287
1400000US06037554403,182.3708738,241.0414444,88.27922078,116.5561029,109.0726002,73.70854816,55.58587357,103.3536726,
1400000US06037554404,198.4002041,103.2438053,104.1584529,118.0944025,95.39143714,73.73731484,64.92640566,167.9101382,162.6915696
1400000US06037554405,184.1827411,179.7369581,115.3587674,104.1433523,49.1125148,87.40718856,40.97948084,,131.6
1400000US06037554406,131.747909,125.4934762,165.2173913,91.92117977,53.07624113,90.98243464,29.99334262,,159.4284467
1400000US06037554511,122.1102757,143.5571762,193.9662481,,,,,,
1400000US06037554512,121.407334,132.7601295,,,,,,,79.7183425
1400000US06037554513,89.49447214,202.4500517,145.0639535,,,,,,132.2903564
1400000US06037554514,136.7504776,134.0738636,152.1360619,,,,,,147.0954283
1400000US06037554515,144.3480903,144.8272059,54.18416031,,,,,,
1400000US06037554516,118.8500652,139.8809042,,,,,,,
1400000US06037554517,135.2785797,170.7970363,,,,,,,
1400000US06037554518,132.732373,153.5669836,203.9575826,,,,,,110.6053163
1400000US06037554519,120.8524817,114.4071025,54.19047965,,,,,,161.2794184
1400000US06037554521,125.3461919,116.8584662,165.912677,,,56.49289912,73.9941757,,182.9811321
1400000US06037554522,133.7429519,157.6265068,,,,,,,
1400000US06037554600,169.1300657,176.2982552,113.0039526,,,,,,
1400000US06037554700,153.0875912,253.062037,,82.89638554,,,314.5102781,,
1400000US06037554801,163.0109362,129.4983233,,145.7772658,73.69318154,,69.80357143,,
1400000US06037554802,180.2596394,166.3260467,228.6612692,107.412037,75.1390237,48.69075396,97.80974452,,172.7319035
1400000US06037554900,166.1477273,112.7742927,137.118849,84.38953889,77.23685414,80.09707823,116.2704373,,
1400000US06037555001,161.6018212,139.987807,83.27406319,115.5447646,88.08281752,84.68579037,62.49828767,,111.1402472
1400000US06037555002,185.5438557,184.6479456,104.9485294,160.98328,99.12434062,61.87903639,111.5954788,,
1400000US06037555105,182.167415,176.6064057,139.200366,82.76107045,104.9061522,55.5368503,86.06548784,83.57558791,219.5271568
1400000US06037555106,156.1106804,159.5751084,80.81734694,74.25141996,69.72650057,70.67163009,77.51089363,111.9440575,
1400000US06037555107,163.5125483,159.3234343,200.7550474,212.0014829,,,37.51048766,,159.1544715
1400000US06037555202,179.4206161,161.6570209,,,,,,,256.4202502
1400000US06037555211,140.2692967,95.4586655,79.16804979,78.93543956,68.08586957,51.48935227,33.59266562,,
1400000US06037555212,136.3240621,132.832558,84.75550583,74.02112163,51.74886411,34.36493467,94.58955988,118.7222914,106.1664289
1400000US06037555300,161.411368,143.6936959,,73.86919505,,127.0636961,,,121.6759003
1400000US06037570001,233.5528836,186.9118199,,190.1260137,226.0375474,61.03623203,73.84340059,,
1400000US06037570002,236.8515674,196.1149254,,,95.26247401,299.8467808,25.67958737,,
1400000US06037570003,236.1790079,197.0366393,,149.4626316,40.86958333,69.53464985,265.7092876,,
1400000US06037570100,178.2221981,157.1818861,,117.5675669,,42.30405797,,,
1400000US06037570202,162.9553167,125.7412327,63.5740162,98.67798306,129.8692361,37.56470588,81.78537205,,
1400000US06037570203,147.5243129,111.3526825,96.80414508,98.46485261,94.13333333,71.10018027,37.60028736,91.08021934,210.7528767
1400000US06037570204,167.4987047,187.3146304,,105.3808105,71.8630485,67.54775092,61.38668875,104.4120047,
1400000US06037570303,191.0052515,184.5894421,,109.7459283,108.9621849,67.09407,57.470278,,280.9543665
1400000US06037570304,184.3437495,232.1560593,,122.942265,81.62087754,54.64512075,46.39524305,,
1400000US06037570305,137.2276536,136.1046288,,133.8184643,,71.87411398,36.14888198,,
1400000US06037570306,180.5213675,122.9570909,,108.3072984,104.9822936,58.13880356,42.49671965,,
1400000US06037570402,155.6978464,74.66539051,,138.1962661,23.51346645,,49.20284698,,
1400000US06037570403,156.8186894,180.2245382,,91.04634994,107.4528302,64.68147664,50.54289292,,
1400000US06037570404,152.5189702,162.2308276,,84.56521739,98.46507937,49.7931736,62.46294858,,
1400000US06037570502,181.005,139.880805,,112.7580769,93.77159683,82.75658183,50.15709825,,175.2950281
1400000US06037570503,182.9100985,142.189145,,90.96709677,94.42836626,78.59366516,43.19196015,,
1400000US06037570504,166.0805251,142.6620075,,89.81216775,98.99938157,35.92261753,23.42074144,,
1400000US06037570601,186.0464886,147.2385835,,92.58653846,94.75697754,60.67780345,58.66851637,,
1400000US06037570602,173.1013677,163.5455574,109.3146766,95.34406295,63.47150997,83.83690476,60.95921112,,
1400000US06037570603,165.7640977,98.84203297,173.2214674,232.3197183,,51.40540654,44.17225229,,
1400000US06037570701,229.1986262,210.8348677,66.27352941,,,,100.1152636,,85.45378691
1400000US06037570703,203.3125013,204.2912548,,,,,,,157.8082111
1400000US06037570800,229.5724312,220.3868373,,,,,,,
1400000US06037570901,196.0117862,219.574704,,,,,,,
1400000US06037570902,215.300762,224.8543445,,187.4504274,,,,,
1400000US06037571000,195.4301802,193.0173554,,,,,,,
1400000US06037571101,201.3097291,222.4168558,,,,,,,
1400000US06037571102,204.5132576,226.7825008,,,,,,,
1400000US06037571201,177.8220625,169.5830392,,222.9965672,175.931367,87.56556259,49.55721575,,
1400000US06037571202,194.0408163,172.7644877,143.7528796,,210.8564696,75.33395936,49.95712861,229.7444444,
1400000US06037571300,208.9850932,179.0073239,,,,,39.49482018,,
1400000US06037571400,199.7026359,230.2506925,,,,35.8589372,183.2199882,,
1400000US06037571502,216.6986301,198.3120954,124.675315,130.7276786,5.530470914,173.9516228,42.22746599,168.4576152,
1400000US06037571504,226.5322392,222.3764267,,,,,47.6810146,103.3822212,
1400000US06037571505,241.7234677,194.2613766,,228.1731283,58.91903987,102.4155443,62.39224652,125.3721783,
1400000US06037571600,267.7245322,,,,,,84.85763501,,
1400000US06037571701,151.1805,137.7355428,98.47897746,92.4087782,72.61859444,48.3859447,36.79308797,,
1400000US06037571703,203.7350554,223.4527778,21.04878049,120.5929381,103.9585394,44.90483211,52.15499109,,
1400000US06037571704,176.9283854,206.764447,,85.10564049,82.85094499,105.6185022,54.8640512,58.31568878,
1400000US06037571800,196.5202646,207.1534077,119.5657718,80.34967362,141.0623757,87.18429238,108.9979477,,194.5556701
1400000US06037571900,203.818056,215.4075582,124.3421053,141.9885835,184.8800509,71.44037356,59.72480745,111.8013029,
1400000US06037572001,252.8761905,234.3724333,,139.9510135,104.5634511,64.6547619,29.00850679,,
1400000US06037572201,160.6344692,121.356296,137.7152074,99.72164502,78.6097312,47.36551544,59.71560733,,
1400000US06037572202,182.8995503,129.5129211,,90.12573964,138.6894158,63.04577441,39.06770383,,
1400000US06037572301,161.2605526,54.05336891,,103.4400226,47.63022284,73.9746875,66.00450902,,
1400000US06037572500,185.3926019,114.0702754,,53.36075949,,,35.43261299,104.6944501,
1400000US06037572600,125.9120567,205.3310658,69.27732128,70.52215477,180.7722165,52.77325369,107.657879,,
1400000US06037572700,140.7142466,214.7065078,105.4481651,108.5895715,106.2582711,32.78203075,36.42368566,,
1400000US06037573002,197.1441311,,,99.00334749,129.6910317,72.5,73.16035393,,
1400000US06037573003,189.4348725,193.6025017,66.91484465,105.140678,67.9364088,93.53300378,51.40132728,,
1400000US06037573004,210.5980687,236.6079829,107.4938734,95.0106208,114.7259007,82.69024867,58.55880365,,
1400000US06037573101,189.0501193,112.8485941,153.7676545,99.61347654,103.8268801,79.78554424,59.30303684,,
1400000US06037573102,169.2624861,210.1374514,,99.79960151,68.80814941,73.87902439,62.07596574,,
1400000US06037573201,146.1987179,,,113.3752418,85.81501912,79.51595566,73.53144904,,
1400000US06037573202,142.3400694,166.5250432,173.4540392,109.5936299,89.91360477,77.60505638,61.62773993,0,71.91389291
1400000US06037573300,153.4425116,237.5628467,72.68963646,83.98107852,100.6608287,73.1715877,66.54267717,,
1400000US06037573401,230.2344913,230.7139731,117.9470009,111.8940968,84.63396165,53.22223881,72.56517091,,
1400000US06037573402,194.8532048,137.7902033,143.8225824,108.0797834,116.7094588,55.64133333,70.62115347,107.1325926,161.3707726
1400000US06037573403,177.0549815,161.3783865,147.5361381,51.52732794,,139.6054777,22.37380547,119.1622364,183.6784274
1400000US06037573601,215.1555038,218.6560364,,,,,,,
1400000US06037573700,233.242349,220.2651786,,,,,,,
1400000US06037573800,195.9335101,201.7902711,,,,,,,
1400000US06037573902,129,124.2203271,224.2459899,,,,,64.53288591,
1400000US06037574000,213.332636,233.4424779,,,,,,,
1400000US06037574100,236.6570353,219.2053448,,,,,,,
1400000US06037574201,230.8050503,255.7358975,,,,,,,
1400000US06037574202,226.1383544,243.1508172,,137.2853958,246.0870004,,272.473325,,
1400000US06037574300,207.0874704,205.2526003,,169.8883026,,,79.31940238,,
1400000US06037574400,210.8680511,198.3783784,,,,,,,
1400000US06037574500,211.8368321,199.0741811,,,,,,,
1400000US06037574602,145.0251551,163.4230344,130.6301959,,,,,,148.405266
1400000US06037574800,219.8016596,196.7116885,160.2282704,206.816686,289.743778,333.288517,125.1238815,201.0050251,
1400000US06037574901,219.7891293,219.4050633,134.7114258,290.829578,86.15520206,69.30943265,42.08707921,72.55111111,
1400000US06037574902,238.3934729,254.2633787,143.6619718,99.66508876,165.0163824,76.038716,125.2077512,214.2471086,
1400000US06037575001,240.7462873,214.0875367,194.1452456,130.6342872,176.7149896,94.51473649,56.84129173,227.7544444,165.8324824
1400000US06037575002,251.7407974,179.8093423,175.1646051,157.9278101,110.7152778,127.7956481,122.8093327,184.8018704,inf
1400000US06037575101,184.6428571,130.6696429,176.9017535,123.4651907,89.37385531,102.6844363,70.22249532,193.3555769,140.5996732
1400000US06037575102,200.7232877,,,130.9793635,125.3330623,88.33542748,81.23817612,146.6124451,
1400000US06037575103,191.4537037,576.7149805,190.4,147.3490476,78.60065004,92.06474329,96.41599741,191.8644105,
1400000US06037575201,161.2855769,50.14814815,149.784894,103.9378886,92.71310861,75.31529052,62.42182397,55.18505338,
1400000US06037575202,154.6914894,102.5805986,119.8296859,106.0152323,102.0747173,95.64225555,120.4949539,,
1400000US06037575300,133.2254251,,81.36117663,99.52042565,99.87773123,80.03066288,62.04192174,,
1400000US06037575401,185.9971264,,123.1088083,87.34492754,77.02188006,79.86593355,50.43543144,,
1400000US06037575402,180.334316,,133.7950432,119.21972,70.03794389,86.34309164,67.45696432,,
1400000US06037575801,240.6604167,,,219.0700792,128.2623874,118.3539474,160.0988806,,
1400000US06037575802,205.2070001,397.0657277,120.3242315,137.655375,125.0553785,134.5707108,129.6207357,113.778,
1400000US06037575803,168.244421,,115.9432251,112.9663158,92.12647978,122.88769,80.11685606,178.7660256,
1400000US06037575901,209.4171096,58.60707002,163.4793478,180.0017676,133.6551965,98.40011241,106.8648198,,
1400000US06037575902,155.7931808,,157.7133508,133.7828325,139.050282,71.58281938,128.0748049,122.1175067,
1400000US06037576001,465.6629195,,188.5627709,244.7887812,28.38978102,295.340671,149.3998214,225.127027,
1400000US06037576200,144.1295536,,158.9501348,172.4264024,69.70947664,140.1506055,92.86703814,174.8533972,
1400000US06037576301,166.376561,,193.1563025,155.4247689,134.995057,128.9467362,74.21409239,200.2803997,
1400000US06037576302,151.5490962,,100.6205157,87.66587218,113.5325512,107.6047991,106.0117497,,
1400000US06037576401,195.6343952,,91.55769089,130.0256835,123.4148107,114.4117647,128.0091101,120.0681159,
1400000US06037576402,158.2243442,,,113.5389908,93.39072455,110.3548786,66.40555344,195.5200621,
1400000US06037576403,208.0527284,,99.14680648,128.6160449,126.9589702,135.9494635,111.0139831,151.7397436,
1400000US06037576501,229.2774123,,165.1992883,151.3552215,98.47003813,55.43831699,82.72215496,140.0676247,
1400000US06037576502,297.4891925,484.4194215,163.2964912,164.6405174,129.9269453,130.4805004,128.459446,131.1306954,
1400000US06037576503,290.8176198,111.791378,,179.2058824,146.5993724,120.384378,81.50428877,170.8856016,
1400000US06037576601,332.7852099,,246.5160075,119.2144374,23.59498069,143.3118813,74.22716049,139.6701894,
1400000US06037576602,293.1260807,,268.6920622,204.7755483,120.0337159,135.9585571,84.48450929,148.4109589,
1400000US06037576700,281.4905436,373.5134796,240.9908467,229.3921233,166.9429752,144.9952102,65.10296348,166.9373297,
1400000US06037576801,310.7525706,399.334541,207.2172414,182.2366093,110.8379985,97.53616352,97.43344917,142.86149,
1400000US06037576802,311.9852096,284.9356952,208.4579504,231.8675932,173.3417796,78.38795411,54.72554407,134.3847487,
1400000US06037576901,256.3860622,109.4971805,49.13613638,129.395092,95.66036325,88.12850216,63.18701737,195.9106847,
1400000US06037576903,313.543956,,150.4956734,126.1716597,106.2808587,71.82420429,72.39285714,192.6666667,
1400000US06037576904,262.3442136,,152.9185038,150.698622,111.0054101,126.6426559,49.01090431,231.9602649,90.16972328
1400000US06037577000,294.8053763,250.4800759,202.587664,145.0059574,138.8591022,100.9939614,87.54190682,211.1574171,
1400000US06037577100,295.4960174,243.467684,197.9591255,192.0562827,156.5894101,124.2425,87.9833466,157.5564972,180.9270833
1400000US06037577200,273.5336195,250.0649351,255.1181532,204.5144033,152.3686994,176.3070175,88.28562663,226.7783552,
1400000US06037577300,326.7043796,386.6161012,274.7805349,230.4263462,215.3064916,202.3121387,143.8985721,392.3616667,
1400000US06037577400,314.4436891,252.3766399,252.3456915,213.2686792,197.1205199,136.6680467,145.9352778,256.433687,
1400000US06037577501,369.8930533,547.1919531,240.5926941,205.117387,73.46838859,248.1562113,52.03530928,334.6328234,
1400000US06037577504,371.1572859,,289.7828185,285.9718121,294.9637046,279.4618056,149.8104424,264.0694753,
1400000US06037577602,191.4479905,182.5651659,146.9375091,,,,,323.4447005,165.6680717
1400000US06037577604,,,279.0435281,,,,,,187.0897329
1400000US06037577605,232.7394638,191.4661342,336.8695652,237.3650114,188.1631973,229.6959373,93.47909175,212.7694553,249.3128616
1400000US06037577606,283.0824044,274.7708542,193.9489222,154.2450197,134.0577301,177.4990991,65.11838205,223.0259876,323.1471259
1400000US06037577700,131.9241762,176.2063809,,93.01345291,77.12562942,122.61274,45.47784091,,
1400000US06037577800,153.4983595,160.9785124,,99.18063705,,65.35916955,245.1719851,,
1400000US06037577900,191.9905938,195.4044517,152.62952,103.1053108,50.65263158,194.5024671,30.82489981,144.2957186,154.2199461
1400000US06037578000,148.7268557,240.2025405,108.7177475,129.6346749,96.15877437,77.99391505,74.12673089,,
1400000US06037578100,,,,,,,,,
1400000US06037599000,250.6021825,378.5931507,178.4859155,191.6239929,193.5593607,107.0442623,60.71884273,89.4006705,231.0627965
1400000US06037599100,,,,,,,142.7627753,,
1400000US06037600100,160.3298307,227.4722452,,146.819861,119.395881,91.93417287,79.12424036,,
1400000US06037600201,151.8122415,103.9831953,,131.2237852,115.4681737,85.14327273,57.40505716,,
1400000US06037600202,162.3836099,191.374808,,114.5446642,104.8621469,101.8041527,59.84421488,,
1400000US06037600302,134.905506,155.3287381,,117.1720779,127.6763405,52.28846154,70.04344514,,
1400000US06037600303,141.5506156,110.4491463,,131.3962912,116.5,125.7216,41.66466855,,
1400000US06037600304,141.3009631,84.6303288,,129.3185484,122.531614,67.18008636,107.1430196,,
1400000US06037600400,114.5348237,156.7495756,,112.0221558,122.8924078,188.1045074,116.1735215,,
1400000US06037600501,120.9610951,159.1715237,,,25.9309314,20.83010187,53.75845791,,
1400000US06037600601,103.5439771,83.88692232,108.4122302,105.9492651,93.8254953,61.8393753,45.20108696,,105.7514037
1400000US06037600602,178.2665777,58.74612722,,92.325,124.9472292,118.2905814,119.6437108,,
1400000US06037600702,144.3214353,133.9619403,,46.91326718,284.7184874,223.4848969,101.0605163,,
1400000US06037600703,132.7776212,47.67869416,82.05254379,,,99.80384284,,,79.46570796
1400000US06037600704,121.4903587,117.1317026,,113.6850604,87.32904583,117.8223073,77.93264488,,
1400000US06037600801,139.3887344,143.0999429,,96.65686702,106.1022676,53.52086457,39.63417116,,
1400000US06037600802,125.1796502,110.3048721,,13.31769826,40.56871345,66.98689702,37.73251892,,
1400000US06037600902,204.3986313,137.0885029,76.78946103,149.3298611,106.8932641,94.73962183,103.8326942,204.8171021,
1400000US06037600911,181.1666667,161.3303628,119.2132546,120.8906157,112.0886255,78.85972898,88.7282455,99.59821429,
1400000US06037600912,181.4677938,152.3803089,86.18362828,112.7239322,100.5703878,98.06287309,91.90866327,,
1400000US06037601001,101.384456,111.0494163,inf,114.313164,117.8347447,78.88245614,85.18610669,45.6206278,
1400000US06037601002,157.4619431,311.5452381,68.92495784,119.558364,86.27866137,103.891198,55.48208071,134.4286758,
1400000US06037601100,168.8376428,198.2117421,76.16832822,122.1012846,105.3234975,99.42218473,90.78920415,42.0162963,
1400000US06037601202,159.4231771,229.4241843,,130.544702,112.8426471,95.32695535,43.5517316,11.40089897,
1400000US06037601211,159.2820492,363.0098749,66.68380952,115.911135,96.87643312,150.1520797,78.65251829,39.84197449,
1400000US06037601212,183.2171171,,69.58569897,137.689911,111.4649079,97.71490281,80.11625753,104.8610206,
1400000US06037601301,187.3746702,147.9010526,,171.1879097,114.2798851,79.94954955,97.05161432,,
1400000US06037601302,149.4188897,194.9537902,91.03838165,104.4028311,119.0993042,117.4825203,112.8377562,91.87701613,
1400000US06037601303,233.924406,,101.7883139,119.7214543,41.6694117,113.4707532,88.31453193,74.81667896,177.1911925
1400000US06037601401,173.4174545,189.9305019,64.59265585,94.5497224,101.4913453,94.52878715,58.85845189,41.23883806,
1400000US06037601402,166.5729508,153.4533333,58.86164304,116.9438107,81.45738076,71.22429519,47.66921216,,
1400000US06037601501,161.1930809,96.09617097,,104.5235731,38.91829525,76.7100276,30.63141369,,
1400000US06037601502,158.320318,153.2078594,111.8067837,102.888587,69.54835123,135.374001,112.0966902,,
1400000US06037601600,163.7106918,181.4999383,4.701304348,114.9979853,110.4681544,90.05282427,53.6363367,71.68928442,
1400000US06037601700,162.6786372,115.7162863,55.90976645,129.5610902,107.816565,78.28498498,106.2084119,,
1400000US06037601801,162.8697917,461.5583123,,109.5037847,83.95126782,178.4401664,110.6960534,,
1400000US06037601802,151.4325095,261.3577127,75.09338843,95.03646477,54.72962963,75.14611083,69.86172428,,
1400000US06037601900,184.7608763,199.3294393,108.7621622,117.4217894,94.40227273,111.9246205,39.48644681,,
1400000US06037602002,183.1457928,153.2991632,77.07465568,124.0442804,83.23212157,109.177729,74.19872146,,105.279953
1400000US06037602003,164.4100418,195.2509653,212.0006653,112.9881279,97.72875883,72.99933837,87.9476193,,
1400000US06037602103,185.5530181,,120.1364159,149.5255848,92.47314453,90.28735632,51.47210746,,122.9819639
1400000US06037602104,205.619025,139.7830739,56.95138655,141.9376465,109.3161094,82.8671875,68.53380532,,108.7395113
1400000US06037602105,171.9202279,101.2698922,181.0350872,119.6350969,105.9472884,98.90021983,72.3515431,,
1400000US06037602106,203.5655636,167.7046233,60.38255034,131.4603223,100.1613648,78.36248852,58.0435542,,
1400000US06037602201,211.3465347,211.3898714,,136.5902997,257.5592462,140.4926294,107.6245342,,
1400000US06037602202,223.9605735,48.41711124,80.56740053,105.508399,86.2664437,111.8389315,54.11748134,,145.6254854
1400000US06037602301,207.108325,219.1939609,111.1576777,183.2925764,82.37853659,73.26896334,120.1469,,
1400000US06037602302,211.319395,310.9616223,255.4085153,,,,,,144.5134396
1400000US06037602402,198.3768248,138.1776871,70.48214286,148.5051179,99.16396817,77.44424003,60.76386983,,113.2906147
1400000US06037602403,188.8343313,141.009772,87.24602273,96.99161367,94.60239718,152.7249924,63.22052986,,
1400000US06037602404,215.9280604,238.7821424,65.02114523,121.8667848,81.1489959,103.1891226,60.53564743,,
1400000US06037602504,213.740113,124.29556,91.83716356,108.4502595,228.0683316,46.66879203,54.77814802,,63.00636364
1400000US06037602505,201.2881862,128.4608199,60.48608882,96.77204301,153.2426099,144.9784768,40.9965796,,76.62020202
1400000US06037602506,205.171875,,89.88080229,140.9698844,141.6070672,194.4053204,41.03109055,198.8349398,217.5839329
1400000US06037602507,207.38,29.83599574,73.28180473,158.276464,102.8680982,55.41836735,37.84209357,,67.98417006
1400000US06037602510,220.3364828,276.3850575,35.60867834,118.8349163,162.6926035,76.94864048,80.6532318,,89.15132776
1400000US06037602511,233.4321546,130.3609818,49.93030094,135.9917173,115.9044829,77.83251305,52.95116487,,
1400000US06037602512,198.9379557,293.0783784,,128.6063969,79.00181956,228.358209,88.95857143,,
1400000US06037602513,227.5942649,450.8775731,128.7128713,180.4006601,84.13319473,79.58098692,41.17032164,,
1400000US06037602601,122.6625899,132.0689388,,,57.00220933,106.9082694,61.02638802,,
1400000US06037602602,127.0857791,160.3249715,,,,181.4946619,71.91395756,,
1400000US06037602700,130.5093222,177.4858625,65.52595339,251.39449,52.26720506,59.45440447,93.46035599,,78.68650794
1400000US06037602801,136.6047144,114.2395177,68.92790937,110.6271836,64.6810866,125.6136791,81.85077994,,
1400000US06037602802,120.834464,119.3203282,,157.3900709,121.200794,70.39119539,44.17505053,,
1400000US06037602900,174.6318297,251.2109636,103.1777971,167.5204096,59.50727182,60.65759796,48.55157896,,112.9476559
1400000US06037603004,172.8231255,383.0948148,138.1582438,165.562401,26.80848261,62.18094125,59.8109385,122.6976077,
1400000US06037603005,216.0052083,146.1491456,89.66467391,122.5601388,71.21454074,82.49076355,92.19771176,184.235102,
1400000US06037603006,177.6342562,234.4020433,102.4733045,90.3775653,99.19810327,138.4583796,55.53318089,,
1400000US06037603007,148.2517175,139.4157393,179.3115302,110.9535827,78.43744956,107.7098784,64.61116583,,153.7158556
1400000US06037603008,156.4118727,211.1430962,91.87026733,86.34196942,107.8714937,65.35128515,49.69369766,,
1400000US06037603101,178.7253968,182.6446053,128.2452203,124.1013581,67.28664208,92.64602998,70.46040248,100.4682578,160.2110477
1400000US06037603102,167.4594219,50.32275391,82.71854114,132.7128342,110.9608696,72.73201443,106.2585278,,104.96076
1400000US06037603200,139.2539343,168.4726661,118.8214689,160.7532845,132.1992714,134.9336538,80.57301899,,
1400000US06037603301,183.6587734,187.7857585,151.2921678,108.5588791,67.15301391,66.92318298,43.62624607,,
1400000US06037603302,137.8696443,96.3574665,157.5765302,116.2030973,67.56616779,103.2835504,100.8724175,139.8698023,126.4146597
1400000US06037603400,170.5358808,205.4196888,132.7400238,123.8739979,107.7263983,100.3055539,91.64222222,,109.2994595
1400000US06037603500,190.2434018,241.8148749,inf,177.4162679,,,22.54860319,,
1400000US06037603600,195.887199,205.5127175,129.7576531,167.5104438,176.6561876,99.61205957,,172.4159353,
1400000US06037603702,214.2751354,201.5042579,,192.7106061,56.65512401,,,,
1400000US06037603703,227.0662477,224.7546072,,141.7210154,,,,,
1400000US06037603705,180.3036587,,53.6240819,135.9166667,93.41360438,,40.21678459,88.95614035,136.0689357
1400000US06037603706,268.3081475,,59.25898287,154.7184196,162.7322654,72.69332663,96.34086782,,
1400000US06037603801,188.5216967,195.5426516,113.6410531,132.6294643,131.9101655,56.06649326,47.5778318,205.6606586,
1400000US06037603802,192.4477492,150.2721375,124.5449814,132.5675837,113.4523512,124.181347,90.42413408,178.141958,
1400000US06037603901,207.1116604,102.033534,159.1474286,119.0502225,152.1581667,81.35438174,66.36807947,,
1400000US06037603902,193.968232,261.4645505,99.72719523,118.3386192,141.7833333,76.29911552,80.07734374,147.7127944,138.6758027
