GEOID,Median_0100,Median_0101,Median_010C,Median_0200,Median_0300,Median_0400,Median_0500,Median_010E,Median_010D
1400000US06037134520,606.1696401,1386.978829,1173.348898,967.9820057,956.2342907,,1072.087901,1023.5621,
1400000US06037134521,969.7196703,1037.943437,801.7478843,985.3388166,812.6405549,876.3384306,716.340044,,
1400000US06037134522,1094.357889,868.5732467,847.9992211,1159.85332,1085.045514,,1138.47739,1437.935962,
1400000US06037134710,589.4432782,535.1321874,521.1408873,,,,444.2305354,,
1400000US06037134720,530.8946299,559.1036917,48.08703162,,,,909.3256297,102.7469174,
1400000US06037134801,708.4327105,705.2478224,381.6460743,823.2018687,,,,,
1400000US06037134802,1040.790347,972.3156431,479.5136108,1313.037721,,,1016.858377,,
1400000US06037134901,1305.080176,1420.834585,,,,,1068.922423,,
1400000US06037134904,974.1276083,973.2258971,,1438.793543,,,582.3818246,,
1400000US06037134905,1475.803834,1456.049142,889.0643761,,,,,,
1400000US06037134906,509.182314,,543.1024731,,,,491.047745,410.1536895,
1400000US06037134907,,,,,,,850.7456646,,
1400000US06037135102,343.3837293,566.5176309,523.3861558,996.8175127,793.1149342,,166.7685831,,170.3792599
1400000US06037135111,878.570274,746.5577058,1076.348373,,,,,,
1400000US06037135113,,,,,,,438.3198092,,
1400000US06037135115,,,756.775469,,,,,941.1372529,
1400000US06037135116,,,787.4782126,,,,776.703948,,
1400000US06037135201,874.2684973,993.801653,,1326.583689,,433.5391112,319.6171137,,
1400000US06037135202,983.811521,1001.262485,1012.020235,883.7462592,835.5185759,,,,
1400000US06037135204,517.0453588,454.1453275,,710.9427695,,,,,
1400000US06037135205,107.6997589,111.6363226,81.58860673,,,,,,118.854957
1400000US06037137000,866.0006652,655.0446652,917.9752222,1156.852634,,1204.208901,,904.6580021,
1400000US06037137103,,,190.0286988,,,,,424.5294539,
1400000US06037137104,959.7313055,1099.315725,1142.474378,,,,,,
1400000US06037137202,200.5215789,170.0892116,307.2645102,636.8191083,597.6368516,,,,
1400000US06037137203,704.0539368,517.8577552,,1031.440783,912.148251,891.2998232,923.8290892,916.2516041,
1400000US06037137301,541.7113869,601.578261,,706.1078561,,,,,
1400000US06037137302,490.4737108,476.10251,83.31904956,,,,,,
1400000US06037137401,467.0107355,330.3470937,858.6785542,711.1063463,853.9931952,868.0497171,814.1984123,,
1400000US06037137402,525.279502,581.5731506,685.9963843,,,,,,
1400000US06037137501,425.5347656,407.6513777,62.15555415,,,,1073.520455,,
1400000US06037137502,588.3791652,577.6838874,,363.3698647,285.646048,,78.8987484,,
1400000US06037137504,313.7763918,340.5134298,,,,,,,204.1509098
1400000US06037138000,316.9516163,257.2991893,,253.7842434,,,,,
1400000US06037139001,332.5906004,230.8167498,121.3628975,,,,864.3852701,954.5904022,
1400000US06037139200,832.7692778,954.5446379,909.1099336,,,,1194.697629,1107.968742,
1400000US06037139301,606.8893576,973.8986808,742.331914,511.630378,,,,605.8706864,523.136267
1400000US06037139302,,,1034.930247,,,,770.773038,982.8796091,
1400000US06037139303,1039.88761,,903.8213637,,,,,830.4559507,
1400000US06037139401,302.8518052,285.2378499,533.694227,,,,553.7244127,,123.5257491
1400000US06037139402,518.3106352,785.0246967,,511.1701147,,,,,
1400000US06037139502,1016.503558,990.7229918,867.1103156,1173.889818,,,873.175972,,
1400000US06037139504,,,1435.104163,,,,1450.789571,1322.060582,
1400000US06037139505,,,1349.983392,,,,,1263.024888,
1400000US06037139506,,,1020.877716,,,,,1109.471302,
1400000US06037139600,341.7578886,585.4395161,307.852673,453.7663353,,,80.649158,1127.052685,
1400000US06037139701,197.7414705,352.0368213,181.373209,83.77640083,,,,497.7645518,
1400000US06037139703,892.1012826,421.2733209,,,,,,,202.1950083
1400000US06037139704,146.5458887,207.6467525,,,,,,,
1400000US06037139705,529.3629138,764.0798617,,,,,,,
1400000US06037139801,1031.359841,1018.768343,,,,,,,218.1045921
1400000US06037139802,366.6426165,314.4650519,,777.5485416,,,,,141.0226016
1400000US06037141101,1349.191844,1372.704529,1335.418258,1359.464273,1286.986788,1246.338302,1361.959103,1333.415772,
1400000US06037141102,922.4136052,927.4631402,1050.481382,973.9384775,975.4441481,1123.626173,1095.97121,708.259998,
1400000US06037141201,698.9196091,711.4605145,727.6226674,825.848218,618.5113118,780.2181455,721.6913616,812.1815559,
1400000US06037141202,554.6002161,447.386322,609.9893934,776.9696237,741.1453777,759.8924143,677.7079014,552.1794942,
1400000US06037141303,561.6448357,543.8095223,472.9983017,718.3040999,,,435.8764843,747.7687812,
1400000US06037141304,611.5244615,407.5805862,660.367708,662.1016492,770.1421535,812.5103204,781.0147806,681.9027507,
1400000US06037141305,405.6611621,410.8066168,366.0146632,388.8358457,601.876234,610.8543582,627.401893,658.3175204,
1400000US06037141306,509.3716793,437.668153,621.862095,592.4504013,,807.9053137,689.5014638,885.6046548,
1400000US06037141400,588.4754444,612.2336497,706.923248,216.8222058,,509.9939735,687.9474257,1075.138372,
1400000US06037141500,862.1556994,975.1449247,,,,,,,820.5019424
1400000US06037141600,312.0787238,296.0866639,,,,,,,223.2359001
1400000US06037141700,454.7568903,334.7215853,,396.6731936,,,,,
1400000US06037143101,1170.869733,1097.48189,884.1563726,894.69178,943.848378,957.8621703,1027.703179,,
1400000US06037143102,586.2576522,603.9663905,446.4024375,508.4931179,395.898084,478.6917676,590.4346285,643.3795454,
1400000US06037143200,155.0363657,142.6400152,248.6884878,293.5400954,433.1195356,321.7683115,299.6133447,337.5098315,
1400000US06037143301,486.9926911,587.0950861,638.8547057,509.4894089,229.8338822,483.7760513,643.5864135,483.2775624,
1400000US06037143302,465.5440004,476.8089976,608.3232168,340.6529433,304.7978156,566.7495219,565.0517917,529.1092106,
1400000US06037143401,597.0682855,387.6142748,370.3072948,281.8803475,492.7676133,487.9764631,495.6406705,1181.722541,
1400000US06037143402,394.5088016,436.7728831,229.4024346,141.4857324,331.8510636,546.8796538,348.6096716,190.0019229,
1400000US06037143500,333.428692,365.6547665,413.4742543,412.2235568,386.1170339,407.6321004,330.6877886,366.1943985,
1400000US06037143602,626.9347836,752.499778,355.9665684,198.6530406,174.3277685,249.9626058,265.3556017,154.5886028,
1400000US06037143603,367.5859212,424.6173981,344.6281406,296.9848739,315.5210706,,375.1376901,472.5491664,
1400000US06037143605,72.84116906,51.37202445,93.77878244,,29.51248898,,137.6862692,,
1400000US06037143606,,,194.4108151,,423.2857781,,532.5301175,262.0526622,
1400000US06037143700,165.9012672,168.3210499,369.2306569,259.5558463,357.5956008,394.5753001,349.7042135,,
1400000US06037143801,659.4542539,610.4862953,675.1271814,472.0957498,489.6595259,,508.5237312,540.8138523,
1400000US06037143802,457.7785199,379.0864914,480.786463,546.1100038,686.6546416,343.8670308,481.6190555,,
1400000US06037143901,259.0752258,214.7482521,,272.359308,151.9211671,149.1794753,524.9680088,,
1400000US06037143902,311.2162356,406.6982473,1006.053107,725.4649581,,1204.992607,979.2609893,961.8423128,
1400000US06037181000,578.0519411,516.6818022,,745.8732731,902.3157123,495.7168256,485.487154,,
1400000US06037181300,1011.761966,956.8285882,80.94556579,1008.71959,983.2219178,936.1758332,495.2731145,,
1400000US06037181400,376.8535627,341.6098932,337.3304037,467.5666547,434.9418516,543.4002877,539.2315258,,
1400000US06037181500,588.6068427,671.6468868,,521.4725073,621.8719773,436.5497651,450.2398444,,
1400000US06037181600,417.023059,407.7995222,879.0866259,484.0079254,596.2294977,713.3459685,773.4091704,879.0866259,
1400000US06037183101,454.1657017,534.2397865,,517.3834878,208.861716,601.3795069,153.2178084,,
1400000US06037183103,176.3943795,153.66309,54.27894562,180.9545835,143.0267878,217.5496386,163.3884613,,
1400000US06037183104,287.5875848,243.5986929,324.3614208,291.4635247,126.5251995,337.5740269,294.3727707,,
1400000US06037183220,561.0386479,670.9652027,,536.7791007,547.489027,604.7674635,500.2585658,,
1400000US06037183221,865.6242868,959.5678302,,819.0274189,691.0894305,849.1242897,802.9381014,,
1400000US06037183222,725.5699786,709.9913536,,737.4926722,637.848244,543.4133852,587.6234812,,
1400000US06037183300,435.5768081,494.4175336,,369.0758239,409.6813273,392.1349774,423.8478025,,
1400000US06037183401,263.1620633,331.1395214,,285.2678338,274.8216822,304.6294706,395.5565575,,
1400000US06037183402,772.7242084,803.8553832,1010.681625,839.3383712,803.1723313,687.9870035,833.3320235,,
1400000US06037183510,303.0396926,408.3328908,,326.5522885,170.0622165,342.9484609,276.4274149,,
1400000US06037183520,498.7369511,423.1326152,,510.5109463,595.1376107,628.3092964,641.3313289,610.5896096,
1400000US06037183610,348.4799462,384.4380865,403.8301659,374.5955687,424.4812038,413.7744004,442.9133283,,
1400000US06037183620,253.9206634,259.0603201,,335.2535263,263.9185199,295.6252992,390.5890674,,
1400000US06037183701,85.81769937,190.1267502,173.3175621,99.66871922,110.9251022,112.1272148,151.7360716,64.27145653,
1400000US06037183702,188.5479449,269.1379976,112.2794318,95.81587521,145.2934543,156.4539787,78.37116045,,
1400000US06037183810,445.9106884,379.1530941,283.8419472,439.8178456,504.6760645,424.8027753,460.8339216,,
1400000US06037183820,90.52613135,128.9051433,152.8166772,101.2680798,124.8961915,107.6397797,157.4710206,,
1400000US06037185101,380.5177967,194.1124015,,415.390883,435.8744806,120.0596688,122.1052155,,
1400000US06037185102,165.0811842,91.82954109,,220.0111112,184.2968123,233.6795426,210.8041748,,
1400000US06037185202,339.1982577,271.3423906,,349.9393249,365.2218085,317.7353242,306.207463,,
1400000US06037185203,316.186114,360.3294712,,297.3511562,312.167336,274.4776632,250.5403924,,
1400000US06037185204,144.8664735,119.7256147,,162.9128813,208.5010024,226.411228,183.7999521,,
1400000US06037185310,399.6088688,431.0883444,,442.3355775,446.5813324,398.3795559,366.8212281,,
1400000US06037185320,208.4712448,,,237.5828443,233.9301635,185.0474148,188.3098072,,
1400000US06037186100,943.9662768,982.0468547,,877.8721728,817.0475342,941.5174796,863.0978038,,
1400000US06037186201,882.0164167,683.7193188,1038.118095,923.3194722,1039.369946,1106.25521,1058.981449,,
1400000US06037186202,722.5090098,696.6518088,589.2140812,752.2048281,633.7448149,926.9393366,626.5718031,523.5052425,
1400000US06037186203,389.7912724,412.6319061,,361.8044517,402.8722844,371.2691702,,,
1400000US06037186301,369.5204677,391.3311669,279.7127554,327.9247995,151.6006468,241.6431228,148.8187833,,
1400000US06037186302,215.8494527,211.4122309,293.5330974,241.8020576,317.5537943,217.3422913,332.8499522,,
1400000US06037186401,179.0708646,137.9441118,,185.974954,140.1250646,138.0727163,128.2036221,,
1400000US06037186403,407.9060575,377.2076886,,388.0302679,391.9526188,422.9377168,413.3439411,,
1400000US06037186404,515.3424249,543.182365,339.3291314,528.3382891,529.7623214,534.25358,506.4242347,,
1400000US06037187101,584.4127589,581.2674387,,611.3813863,589.3808572,590.5746157,601.0680055,,
1400000US06037187102,356.2579593,383.2148399,,300.269213,329.1934092,323.9020298,358.6500553,,
1400000US06037187200,170.860261,189.9875768,66.18069274,158.4258191,120.0642839,162.2676659,84.10459529,,
1400000US06037187300,466.3970604,440.3170872,538.8957248,458.0501454,428.7075664,363.0140897,436.5812468,435.5779947,
1400000US06037188100,227.4400879,221.0544625,,206.1273826,221.0558157,245.906867,220.4650339,442.7623805,
1400000US06037188201,245.7288801,222.0593223,309.3030465,243.1466927,245.0439005,393.3998962,441.5479195,297.7505282,
1400000US06037188202,271.1021531,282.2102482,504.6947801,,468.0683583,31.82153085,481.9732379,139.0642299,
1400000US06037188300,469.970216,389.7342381,,448.5248908,527.818493,503.0319411,409.6611483,,
1400000US06037189101,539.9568427,657.5406722,475.1171823,562.8925368,466.7233801,485.1284052,538.635432,541.4137932,
1400000US06037189102,248.5409059,171.5987437,456.3814311,359.8042857,344.5819958,506.0977962,358.8585465,384.0972779,
1400000US06037189201,318.6715113,357.4672513,218.7052564,352.7045517,281.8118672,370.6530452,360.3181149,193.0682418,
1400000US06037189202,356.6366083,330.6730589,128.0167888,644.4292772,629.3339444,560.3043173,518.8619362,,
1400000US06037189300,363.1113481,248.4221622,,430.2036582,466.0081192,587.6047243,479.7208336,,
1400000US06037189400,195.7286049,127.5502098,,403.3043221,487.1856625,442.0865657,490.3392593,649.4183299,
1400000US06037189501,758.5404499,786.4402398,686.5938479,720.9691594,661.6842717,691.5943196,669.2984155,572.0357955,
1400000US06037189502,496.5542074,494.8401502,178.0338317,424.4393568,456.1851962,459.6024479,435.8791365,,
1400000US06037189600,211.8890263,175.8036438,280.7345814,277.212886,346.0823435,271.1021994,324.8202815,367.9536989,
1400000US06037189702,118.7665197,126.7622176,72.08285998,169.1844453,188.2928777,162.3595899,217.1249162,,84.89315817
1400000US06037189703,72.54746975,50.00362679,74.71762264,92.56416046,482.3131932,114.0670982,168.980254,137.8792992,
1400000US06037189704,340.216233,245.1679913,377.1257674,377.161963,346.7685833,387.5146054,377.0737963,544.8281186,
1400000US06037189801,470.2211574,493.9424729,357.240088,427.2055679,580.1585356,,346.3332359,437.8520008,
1400000US06037189802,302.8951279,312.3916087,326.854065,328.2768554,467.5337781,485.4171844,388.5187776,44.26136669,
1400000US06037189903,,,337.565428,,,,358.9505465,270.8159109,
1400000US06037189904,531.8764058,,448.4227488,482.291787,431.0057472,525.019139,495.0769763,,
1400000US06037189905,216.9650523,171.7393313,476.6392717,207.5474887,90.32676008,317.6436388,275.5698196,255.4406126,
1400000US06037189906,281.5354764,,368.750559,417.4124478,248.4980452,404.6481873,356.1785812,507.5259738,
1400000US06037189907,201.8026687,360.8662259,249.6065995,139.386246,215.1010382,104.9342354,246.8162451,203.4429194,
1400000US06037190101,,,,,122.6919622,197.9361888,139.0096233,,
1400000US06037190102,470.5212968,559.3298582,390.9966268,519.9976117,474.6082693,506.2056951,457.6900528,563.3447407,
1400000US06037190201,305.0321686,,,,363.8763237,228.8191759,216.8740523,,
1400000US06037190202,,,466.3506591,,350.2214216,,447.3599996,,
1400000US06037190302,457.4615345,472.1728072,392.8823928,466.2312713,422.3995628,437.939036,466.2883761,,
1400000US06037190303,465.1471134,,471.7590975,456.0204931,522.0439326,400.9110847,471.4201273,,
1400000US06037190401,592.496719,,614.6989186,,643.1609377,632.9036824,607.0359081,,
1400000US06037190402,543.6016963,,616.0986184,352.7318731,403.2561171,603.2033222,453.3942231,,
1400000US06037190510,314.4794374,,382.1206682,425.8192071,447.201959,322.6960422,481.0586006,,
1400000US06037190520,620.3107338,,548.1733686,638.9481775,615.1219812,642.3187951,650.2269886,642.2340879,
1400000US06037190701,382.1059483,,,379.3782795,,56.13459192,144.0830286,,
1400000US06037190702,76.56729579,105.8222163,,105.458352,129.8932232,183.6720425,108.6522017,,
1400000US06037190801,518.4221418,,,618.7021163,565.5653153,607.8901227,594.7230445,394.9260631,
1400000US06037190802,240.851623,225.1696159,282.9846701,234.8295537,211.4531767,192.1822811,204.1129101,,
1400000US06037190901,134.189414,,,109.0631371,123.7148239,68.05320346,102.000074,,
1400000US06037190902,410.0735114,,,377.7010859,355.8309823,421.8840711,381.0946054,,
1400000US06037191000,236.7308619,219.0469001,187.840697,247.6441012,230.6881115,186.2044997,171.423759,,
1400000US06037191110,310.8789293,,,342.1121528,306.9853428,308.1174681,342.457829,287.8682302,253.4329122
1400000US06037191120,339.2635441,103.5357177,211.1935444,325.3575631,274.7197053,377.2273176,338.9374344,,
1400000US06037191201,448.8980531,396.7835832,,402.4598022,434.7024515,339.9582786,327.885763,,
1400000US06037191203,435.2004005,343.611832,359.5063776,404.7580225,384.0179127,279.2018989,391.321117,,
1400000US06037191204,660.1768367,,,689.4945864,638.1328749,617.4485449,641.3493258,,
1400000US06037191301,477.9190661,327.0689033,,400.8913798,314.2386941,272.5004303,189.1285112,,
1400000US06037191302,361.3122831,,,288.0123713,189.6468037,313.2485473,253.5041769,110.0091358,
1400000US06037191410,436.0461152,,507.6215483,449.1364192,454.3199853,448.2355313,430.8650389,,
1400000US06037191420,223.041173,,221.8215247,248.6521387,288.1513239,223.6082489,214.5854177,,
1400000US06037191500,615.2247288,609.017008,713.9415536,567.9636996,508.195635,604.5083877,457.6342998,,
1400000US06037191610,221.2048241,206.7473602,,205.916586,171.9126689,226.1820239,232.9210734,,
1400000US06037191620,207.5470251,,,150.3528446,206.5806987,277.1972149,238.5787819,,
1400000US06037191710,700.4715892,524.3650013,,717.9906595,712.3047061,762.0863915,657.6662676,676.8827759,
1400000US06037191720,504.3460595,524.1966093,,468.2271243,499.4503677,534.2603944,458.9585296,,
1400000US06037191810,434.4246678,612.9355371,363.9081061,420.1770909,419.2888467,478.6725383,429.9721844,370.0014867,642.7900919
1400000US06037191820,717.5323088,,556.1322547,763.3616358,755.1677065,718.3717229,697.7795763,492.1270839,
