GEOID,MedinaSqFtVal_0100_Total,MedinaSqFtVal_0101_Total,MedinaSqFtVal_010C_Total,MedinaSqFtVal_0200_Total,MedinaSqFtVal_0300_Total,MedinaSqFtVal_0400_Total,MedinaSqFtVal_0500_Total,MedinaSqFtVal_010E_Total,MedinaSqFtVal_010D_Total
1400000US06037127712,290.3152576695244,262.7262448998516,294.5168634583854,182.57438674737176,,171.17463075586446,259.3613819156715,,
1400000US06037127803,228.19191522762952,245.1498889711325,,237.48214285714286,254.07534843205576,142.62671332750074,182.44052748400574,316.9543183252682,
1400000US06037127804,258.7492354740061,262.1764081587149,268.7122524752475,296.1886313041765,293.99703791469193,253.48383443410762,222.5830613830614,,
1400000US06037127805,260.6806546484396,301.2527519,,305.859375,131.89236111111111,133.03306822938467,221.15373048408514,,
1400000US06037127806,269.8909670040315,242.4442630393113,214.59928585483294,265.2127236580517,251.45405138339922,135.91993347588502,161.4845329249617,,
1400000US06037127910,246.5990001118756,251.15517568756468,270.69079939668177,236.39943741209564,149.08874144953336,161.0668592653735,136.92198634284438,163.6909198263068,
1400000US06037127920,261.5877470704858,280.95698166431595,223.55500821018063,176.88026653680035,174.33630935243676,185.51919052477962,182.9551719873059,216.38372093023256,
1400000US06037128101,286.99193014565697,270.4807275877003,310.93636363636364,235.45830969937606,128.18139847840422,247.63892038806176,162.8492031185372,326.6114651416122,
1400000US06037128102,241.24067638238466,201.94594078305641,208.36,181.83810888252148,258.78425780850847,205.484127,189.13812614411717,,352.42778497409324
1400000US06037128210,264.56244939271255,1082.8025477707006,188.4363711001642,238.19357575757576,229.84219457013575,274.33633983501454,205.13309429519427,,
1400000US06037128220,323.4479124579125,275.51612903225805,207.11276127612763,295.68650341590626,214.87255108489572,228.61616514002793,194.6948984849128,163.7034632034632,
1400000US06037128302,230.7688752,264.9846014492754,219.40902433579942,258.44192439562124,216.35417836827645,276.22391609443133,173.6538674033149,,
1400000US06037128303,299.9793103448276,,191.5266403914678,214.22285067873304,129.16123595505618,238.75483437464823,177.96135441238516,,
1400000US06037128400,353.7910991473368,417.26219239373603,373.3293172690763,215.64103639907555,37.66161616161616,348.5404799455372,257.8207744636316,,
1400000US06037128500,353.38292427915394,346.9280651,384.65228013029315,327.5389876880985,322.05158009444244,195.41459783310611,176.80595862920654,366.9924276063307,
1400000US06037128601,346.9232651172729,344.71488337186247,366.9251572327044,264.6401948,228.34067415730337,226.41452437609507,201.62295081967213,56.17338709677419,
1400000US06037128602,321.4370477568741,337.82533825338254,395.4280442804428,230.04927884615384,369.9800925925926,156.62885501595179,187.66179709007224,331.9310611928737,
1400000US06037128703,380.13769363166955,398.58958344286594,331.25036179450075,151.35172413793103,,168.50671658986175,137.42319012948298,346.2699048943807,
1400000US06037128704,360.6241379310345,411.8378075737924,305.39731281382177,162.91596638655463,,,221.5568537376795,408.4138973771327,
1400000US06037128801,311.7537103496576,403.04141152490695,363.49924361204666,,276.05360312389064,355.02158572021585,291.3215651572184,371.36494252873564,
1400000US06037128802,399.1257311770845,386.23222748815164,424.90520313613683,258.5887230785289,335.0793393533072,214.17169016034774,241.89118848153467,259.7951635846373,
1400000US06037128910,347.58665724238904,412.5546218487395,363.6303867403315,456.03246753246754,543.4170744970093,211.53976116466652,202.09794946905896,391.1581795477109,
1400000US06037131021,228.14761349275784,248.74279163494083,,225.76774758983348,,,277.92601319509896,,
1400000US06037131022,240.16,277.40826812198844,211.06137184115522,357.90134791459406,,312.0526874115983,164.8431522713688,420.02824267782427,
1400000US06037131023,271.4406332200157,277.47268106734435,312.30546460713094,229.01842818428185,225.98410713222216,,172.44948163767353,308.1291428571428,
1400000US06037131024,261.7181072239527,232.36996921242132,242.74956672443673,212.92591190752802,222.66304347826087,126.27892781316348,212.13465398846375,306.9238931056293,
1400000US06037131100,287.0488742449204,299.89905948191097,,101.57915966386554,,,226.25512032770098,,
1400000US06037131200,294.42801055498586,301.40646479326745,,,,,230.33060818409896,,
1400000US06037131300,255.18890395042604,311.22598431372546,,,,,,,
1400000US06037131400,254.2832031,293.6194331983806,208.67577876668787,217.53675889328062,277.1119942196532,,114.12209302325581,,
1400000US06037131600,259.46643546103365,264.5120213713268,222.75088715400994,191.84030910333274,,,249.27246437772754,,
1400000US06037131701,234.43682845498333,210.90704131690538,251.99396273393597,204.9729663307938,256.4871794871795,118.83614054116364,77.64918154761905,,265.0829917033973
1400000US06037131702,249.87052023121387,243.2420091324201,223.3948275862069,361.25852684389224,,,73.03157605711148,,
1400000US06037131801,255.04898911353033,318.32756489493204,200.93884615384616,353.81597650665606,,153.9449668141593,177.75132076555104,,
1400000US06037131802,255.16201117318437,246.6155172413793,169.12510116301675,280.9373654165072,,,208.80891605248965,,
1400000US06037131900,290.9019607843137,315.2995260663507,272.2733993,366.72911540292466,350.50065890186124,,122.7969659,,
1400000US06037132001,286.3079973562459,305.3565761367104,229.87115666178624,407.63241272050675,,,202.91028054136416,,
1400000US06037132002,293.0329181494662,284.9134742404227,213.34939149297625,162.00993788819875,,,190.08712121212122,,
1400000US06037132101,271.0463474822675,345.11040615736647,301.8227438791984,386.2983623336745,221.9886755432164,208.71784268453587,175.25102968826914,,
1400000US06037132102,263.45978587478976,242.04462862607588,228.63427947598254,294.2832512315271,144.05595837119492,313.12,188.90349283262668,351.47058823529414,325.1989220970113
1400000US06037132301,275.8953147877013,224.55546357615893,242.08345921185236,,,,94.04087530966143,169.4692126179831,
1400000US06037132302,262.5478099084545,299.6726384364821,,360.08571893578403,,,,,
1400000US06037132501,284.1022144476644,283.6171865846063,256.3075865385801,481.6133241758242,221.44842589344535,147.5919306360115,196.87858384448776,,
1400000US06037132502,254.17025262878764,360.5347003154574,235.75175644028104,,,,36.59240869728916,,
1400000US06037132700,282.59139218351606,284.4646271510516,,200.14698570540708,,,201.7404766555968,,
1400000US06037132900,316.0591699878817,301.81672177609823,,81.12735563270704,,,,,
1400000US06037133000,260.75493680329396,290.2003163394765,322.90637521393336,214.33977172958737,,,,,
1400000US06037133101,301.2628669314023,294.9789621015165,,,,,,61.07629472693032,
1400000US06037133102,243.2595760423753,266.9701797385621,270.99211045364893,361.1575282854656,370.97988353626255,,243.3326665,302.1913205041053,
1400000US06037134001,256.29744525547443,232.37337516808606,194.1662865843343,152.8110383536015,,77.81968390804597,121.97368580624288,88.07030303030302,
1400000US06037134002,248.19819078947367,263.1088116580824,239.72188633615477,,,,217.8437794992433,,
1400000US06037134101,248.12391738840773,256.1158859371409,,144.79420326864147,,,156.5549042859563,,
1400000US06037134103,259.03115942028984,285.4781121751026,220.82724389547917,inf,,,176.1361795352702,,342.73625788140214
1400000US06037134104,208.94615966842065,197.13542361574383,321.4892262487757,279.53495714930085,,250.2150753768844,103.60708893338486,318.7390625,
1400000US06037134201,268.5713725019024,275.0977425352903,,232.45757795503988,,,220.40117416829744,,
1400000US06037134302,267.6982953418968,303.5554140127389,,,,,,,
1400000US06037134303,263.9052795031056,301.3856794270503,300.4367816091954,321.4698402314643,,570.8282051282051,,,
1400000US06037134304,266.67976278724984,257.72326890888723,205.60542898691227,,,,225.36423841059602,170.63738819304055,
1400000US06037134305,,,150.67971758664953,,,,163.55859583555792,,
1400000US06037134306,265.83004926108373,257.6620029455081,277.31481481481484,202.79323031640914,,,136.9586062028914,228.14857234549788,
1400000US06037134421,270.6989482940556,300.36882591093115,,,,,,,337.63949328347087
1400000US06037134422,276.80080293136734,289.2608695652174,347.12111522357424,,,,,,411.3533875338753
1400000US06037134423,260.22942603762624,261.61777412307003,,199.05317872850858,,,,,
1400000US06037134424,313.5452054794521,278.55816064737394,,,,,,,
1400000US06037134520,196.70567275215467,309.0083244575789,289.9485038274182,214.49747591344232,183.42762186115215,,135.998779,227.77658697444352,
1400000US06037134521,248.51594955489614,221.90473239766754,276.10471753529123,206.27121069560093,729.4429708222812,132.84989883782728,139.69742772860303,,
1400000US06037134522,273.5472186287193,224.0019531,195.91930379746836,210.11831578947368,356.3859721082855,,165.86274509803923,315.26166666666666,
1400000US06037134710,231.85107772697583,269.1430781129157,284.30426356589146,,,,208.77136464287702,,
1400000US06037134720,256.27214514407683,263.94630951289923,229.3399480359535,,,,273.73012259194394,223.35407239819006,
1400000US06037134801,262.2134570765661,290.7568974826213,244.3412913727618,267.2639905681838,,,,,
1400000US06037134802,267.37945015678554,285.52423299244106,234.55245478036176,383.1139355424421,,,236.4635160098522,,
1400000US06037134901,254.21067221067221,302.6170339,,,,,116.53633090204043,,
1400000US06037134904,273.51960784313724,289.10152504546204,,352.0606767794632,,,180.43266339763508,,
1400000US06037134905,298.3504698991943,320.4286867,392.6457142857143,,,,,,
1400000US06037134906,265.02933582621085,,237.30095846645366,,,,162.58065171461075,185.74260869565217,
1400000US06037134907,,,,,,,inf,,
1400000US06037135102,286.91975151522536,301.20406231032825,294.2054794520548,404.9623056,357.39176310415246,,337.9449076577217,,342.3845740741272
1400000US06037135111,283.3481211,297.76,214.63470319634703,,,,,,
1400000US06037135113,,,,,,,212.71864408988998,,
1400000US06037135115,,,303.9507314133964,,,,,370.49579537398904,
1400000US06037135116,,,303.643416,,,,0,,
1400000US06037135201,266.78980891719743,313.7987037743042,,57.601318944844124,,113.65260900643317,349.1992567181246,,
1400000US06037135202,277.02313624678663,325.01931518876205,324.9357949148424,433.6231884057971,231.35902315255314,,,,
1400000US06037135204,286.4668373607541,298.04585987261146,,241.7912608442702,,,,,
1400000US06037135205,276.82782672540384,286.8850278850279,300.4230573895378,,,,,,489.26043857014116
1400000US06037137000,266.7891835,298.92363261093914,319.87510271158584,200.64531009738596,,298.07833430401865,,228.31770833333334,
1400000US06037137103,,,332.8786020846107,,,,,464.7586956521739,
1400000US06037137104,307.37413194444446,310.46739659774573,321.9039704524469,,,,,,
1400000US06037137202,296.10616229408174,283.1328285335069,349.81477627471384,156.2403314917127,167.68043331076507,,,,
1400000US06037137203,314.70440057775636,307.8001226643845,,183.71706066256343,338.98737373737373,297.42202318229715,159.57264957264957,311.61024498886417,
1400000US06037137301,284.99802890932983,329.4763834951717,,195.52181480458648,,,,,
1400000US06037137302,266.5704365079365,287.7486647056547,290.47647569444445,,,,,,
1400000US06037137401,356.21621309313105,346.6320629560393,318.85979721953686,234.4926591091169,599.9170925610449,345.45309810671256,114.27767859007287,,
1400000US06037137402,297.87375886524825,310.97591362126246,304.56343030181245,,,,,,
1400000US06037137501,303.09171779141104,354.22378569789146,388.0164734594265,,,,361.99348534201954,,
1400000US06037137502,331.43407552008296,342.31794867497763,,297.7537715653642,228.07084019769357,,296.55430494314226,,
1400000US06037137504,332.7906529165871,333.4504195614023,,,,,,,385.2112129760226
1400000US06037138000,331.20569329660236,333.1558270056124,,206.24754716981133,,,,,
1400000US06037139001,360.64622098731047,382.3480875046907,286.09000283397813,,,,219.25664982692848,99.78947368421052,
1400000US06037139200,355.42490646712986,336.13116338651446,260.70202414607473,,,,114.18610897927859,294.32835820895525,
1400000US06037139301,301.66438157592324,320.31486396814864,281.18998596162845,209.79289451941614,,,,211.31253577561534,380.7918397368509
1400000US06037139302,,,320.0166545641006,,,,227.6892015648273,294.9448875693663,
1400000US06037139303,351.55077574047954,,278.95888742304305,,,,,326.6435935198822,
1400000US06037139401,327.4158810190989,367.5864821713678,307.0522738135411,,,,199.33604622772035,,inf
1400000US06037139402,295.4225231258504,343.8839611178615,,362.8576631171701,,,,,
1400000US06037139502,348.9053926206244,364.54056490384613,274.0442308996291,547.6153055189504,,,325.82925290636547,,
1400000US06037139504,,,279.8265206964428,,,,170.1560555,180.33341770525988,
1400000US06037139505,,,286.53270042194094,,,,,318.689948,
1400000US06037139506,,,270.10764872521247,,,,,378.53707627118644,
1400000US06037139600,326.8024119418236,373.06368909404335,301.8437290974276,376.74025731866493,,,272.88450709125766,322.8314753080858,
1400000US06037139701,364.6804043545879,411.2002397726543,380.5072,548.0152838427948,,,,344.31973293768544,
1400000US06037139703,329.54338842975204,357.9309338521401,,,,,,,507.25547821603504
1400000US06037139704,370.08029723688594,418.3014884042921,,,,,,,
1400000US06037139705,330.38872663551405,408.7324862637363,,,,,,,
1400000US06037139801,326.74031916423064,346.97340854149877,,,,,,,512.2146863844977
1400000US06037139802,295.34811616954477,359.4470389170897,,180.20203072116635,,,,,444.89391646980664
1400000US06037141101,394.36636023152874,489.5439262472885,364.3123894,300.2728576550735,443.51799242424244,132.50607808381784,219.4292444355055,410.1666666666667,
1400000US06037141102,373.9995980707395,522.8395131900788,349.2377572529342,182.60042938278116,408.3695315524931,66.98382352941177,256.7893320626146,510.7357740953326,
1400000US06037141201,357.0679456434852,464.35852182370604,398.2358144329897,365.5363209251897,311.8368347427255,272.0297699326544,233.8879578,184.98091922063628,
1400000US06037141202,424.8313802429108,492.01660838382145,362.7008670520231,612.5273027548726,87.73608623453413,189.98885714285714,178.76232096436223,342.59929701230226,
1400000US06037141303,368.47258878696255,267.48326197431356,318.6400554315888,349.1275167785235,,,79.26509855753397,374.3570898179498,
1400000US06037141304,374.43884073843947,415.68233583716983,358.8400673400673,225.08592989189123,101.30842975206612,181.28036004508755,202.88947603453408,422.41329501781024,
