GEOID,Median_0,Median_1,Median_2,Median_3,Median_4,Median_5,Median_6,Median_7,Median_8
1400000US06037503000,578.7352226,405.8823518,629.8883383,760.4448551,,,442.9174851,382.2764266,206.8896658
1400000US06037503103,829.5587575,719.1061769,,,,,1147.255123,924.523552,1067.143713
1400000US06037503104,860.9396765,992.0169147,1034.847681,826.903264,,,501.4099186,601.6337971,833.7186479
1400000US06037503105,983.8706099,842.0630747,928.4341335,826.1305846,,,1155.884668,956.3664278,1054.500158
1400000US06037503106,738.6550024,566.3508125,665.736061,,,,,723.348975,788.267293
1400000US06037503201,617.2132178,,,,,,,947.9339372,644.3827631
1400000US06037503202,368.5867819,509.0485771,662.946246,,,,,291.8682249,580.3992813
1400000US06037503301,276.717783,120.2894337,92.98951769,222.7663766,61.97512044,,,,44.68736707
1400000US06037503302,216.2540846,336.3021322,270.8102501,,,,359.0398954,273.4967977,266.7976558
1400000US06037503401,672.9944653,945.8579056,489.4234435,1137.66953,,,1055.670473,674.7338011,619.7447962
1400000US06037503402,412.9301224,359.4967273,281.5494841,440.0316179,,,32.6956323,131.555189,281.7844771
1400000US06037503501,388.4881026,310.835247,453.2074878,,,,,175.8540716,71.12147742
1400000US06037503502,307.9514747,494.4678824,720.1249269,,,,,157.5460426,90.6288704
1400000US06037503601,467.8006861,347.1101353,390.6943437,189.2224789,,,,349.5480115,806.4851977
1400000US06037503602,148.9742117,153.5496701,232.5595529,,,,,94.6665373,134.8447661
1400000US06037503701,474.5587862,756.778479,806.4045856,,,,,719.9751733,724.0248072
1400000US06037503702,599.8612349,,,800.1667591,,,,933.4136378,539.5195462
1400000US06037503704,229.8912201,64.43540027,76.69816393,,,,7.385066276,259.1038061,160.0515782
1400000US06037503705,238.7921796,247.4373503,179.2400774,,,,,237.3418368,386.0087467
1400000US06037503801,305.476163,230.3894003,116.9588608,,,,,398.1887401,382.8994853
1400000US06037503802,220.4366227,573.1907083,499.9806849,,,,389.0748379,203.7818826,319.85732
1400000US06037503901,301.3274362,413.8770859,447.0698549,650.2762841,,,,39.83673801,504.2870518
1400000US06037503902,542.8358836,1214.821902,977.5279411,1099.442517,,,,709.4973788,935.6138693
1400000US06037504001,449.8797,252.1482683,235.9358379,,,,,287.8302415,549.3827803
1400000US06037504002,386.6159952,516.459008,446.6578112,,,,,466.8595903,287.7135688
1400000US06037504101,440.3040827,546.5761484,509.0067781,608.3836741,,,,437.4152359,455.611881
1400000US06037504200,432.2139132,747.9911089,755.7522596,749.3226587,,,413.8206374,385.4865112,845.6259434
1400000US06037530005,511.7341902,722.7454804,504.7069212,,,,,50.26967033,621.6581929
1400000US06037530006,231.8695321,273.217997,336.7028314,,,,298.4274366,,76.98645906
1400000US06037530007,348.9582695,433.1131202,447.2589619,603.2838487,,,,412.8813573,266.0426646
1400000US06037530101,649.9753925,592.6663573,626.58045,364.8282282,,,752.3771636,533.4496074,574.1046631
1400000US06037530102,469.2911859,467.8547497,293.0407549,365.3967392,,,427.4328387,380.05152,539.8883284
1400000US06037530202,230.9722522,357.3161615,340.3766836,,,,,334.749567,226.6713553
1400000US06037530203,337.5912992,213.3788326,122.6720949,,,,600.0933331,106.8605821,280.0104237
1400000US06037530204,528.6943947,260.2365345,288.9257742,,,,,233.6077163,860.9926618
1400000US06037530301,365.7841891,482.3331103,337.195058,309.9810105,191.9350564,,227.8802497,205.43787,194.0008662
1400000US06037530302,644.8797567,690.2409138,720.5830933,683.4438277,,,676.835572,681.9654275,876.190464
1400000US06037530400,269.9706602,542.2354873,412.8277617,123.2708709,,,,257.0292793,151.10726
1400000US06037530500,401.1613411,448.4045864,527.121326,645.9267618,,,523.71133,503.6614892,278.9768692
1400000US06037530603,609.8218849,624.7797468,733.5179945,320.2248636,,,,,389.7612356
1400000US06037530700,742.9762188,1123.483355,810.8929937,828.1939552,,,,772.8645837,782.0966209
1400000US06037530801,657.0080811,686.4465708,669.8863183,258.6214008,,,632.567364,610.527689,588.8362197
1400000US06037530802,342.8275251,544.4351227,509.6200258,,,,,592.9707273,484.640558
1400000US06037530901,901.9610414,892.4820355,937.670798,,,,,693.5639633,732.0750953
1400000US06037530902,412.7906738,531.9912364,240.4827207,385.5814856,,,,333.5534804,281.5119468
1400000US06037531000,370.7043343,326.3780002,305.0154625,359.9492051,,,187.4617387,395.1086622,299.5262954
1400000US06037531101,968.2771114,960.7706511,967.3118971,1146.60037,,,,901.3700538,1071.274639
1400000US06037531102,338.0881318,435.653495,534.4752902,,,,,530.6012843,77.25506067
1400000US06037531201,698.2389467,688.3830828,769.3983657,,,,,792.553189,681.4287294
1400000US06037531202,423.0423409,272.9727897,210.6426544,311.4215266,,,,64.60302158,
1400000US06037531301,449.3481121,424.0241863,490.6312573,531.1723213,,,,568.6860455,458.2349747
1400000US06037531302,304.1424818,313.2671627,338.8327315,332.3109961,,,,260.5476123,288.3367882
1400000US06037531502,656.6349688,892.1367292,478.8135537,464.7883668,,,,546.0635872,831.6588947
1400000US06037531503,935.4697005,1051.629333,405.9739295,523.3003812,621.8382987,,,411.3736905,877.8713563
1400000US06037531504,903.0720058,949.0058783,807.8751341,,,,975.9558738,876.2904056,905.0579359
1400000US06037531602,352.9598571,471.1902191,404.7837145,275.3076743,,,,437.1524709,630.1768277
1400000US06037531603,479.1278025,297.2000978,333.1072895,45.9939621,,,,738.0325053,118.2280899
1400000US06037531604,473.4288845,607.2145388,573.3479036,,,,,595.5869333,407.7566771
1400000US06037531701,446.8943896,323.1399853,334.6223474,,,,,621.4095083,54.80897443
1400000US06037531702,320.6583226,278.2293972,311.8450532,386.0398535,,,469.4357581,371.4454023,369.7512608
1400000US06037531800,557.6180217,436.8398013,453.3188549,,,,,837.9125943,280.4706189
1400000US06037531901,487.3429084,509.6752093,613.045232,523.4123654,,,796.6206474,34.16290044,637.467038
1400000US06037531902,423.8302262,372.0462964,489.9198443,333.6777419,,,,443.7666032,262.2226249
1400000US06037532001,666.4288272,389.7390307,348.0264004,824.5396017,306.010735,,894.9616753,653.7014511,793.6255026
1400000US06037532002,553.8823402,60.24616865,114.6449261,294.6638834,,,37.30081625,66.18126744,173.0582749
1400000US06037532101,371.115399,627.5805036,571.5267597,364.7949008,,,198.3807264,588.8395399,450.2607638
1400000US06037532102,402.2614458,306.6765489,261.8356985,412.3341666,,,,,161.2873891
1400000US06037532200,432.4674479,347.0070835,304.7052627,640.0613317,,,700.3939747,398.9667108,810.1916348
1400000US06037532302,330.8999877,579.5459723,487.6476232,547.6537793,,,628.9243161,436.8927596,576.2109717
1400000US06037532303,403.7164311,590.8965863,581.7703721,871.670587,,,960.1127381,606.8532026,887.8638212
1400000US06037532304,387.4229106,896.0440634,512.2456517,1017.923712,,,,1027.19162,986.0207411
1400000US06037532500,799.3903635,1064.586214,1106.158728,1102.762146,,,997.0210929,1090.801495,1176.77553
1400000US06037532605,734.3897835,686.5728095,758.1694781,681.264609,,,570.3630124,615.5416922,568.2333478
1400000US06037532606,480.4858729,315.3616504,451.6687203,,,,500.4029422,647.5993235,637.5699432
1400000US06037532607,349.0803178,344.8581904,385.1173142,286.3269714,,,,455.9828449,226.2065823
1400000US06037532700,251.8657425,233.2571847,330.7258199,298.9683152,,,,301.324686,320.0651581
1400000US06037532800,254.6196513,344.519282,356.6517461,401.1145036,,,,,155.3550782
1400000US06037532900,489.0593471,597.2904679,716.5379833,399.7087565,,,,328.5390134,97.70756943
1400000US06037533001,314.6317739,376.3251909,429.1612471,337.8983176,,,,481.826332,291.8084012
1400000US06037533002,412.3745377,296.7370352,281.0826531,460.8745205,,,274.2899822,305.7282259,344.993838
1400000US06037533103,312.419741,460.3165042,496.0270707,458.3604116,,,348.2212974,277.9889454,300.7877413
1400000US06037533104,535.8945992,617.1471383,590.4384104,,,,588.2819237,532.8140271,552.4469765
1400000US06037533105,386.2496493,312.5790809,254.8436763,,,,,202.6688189,569.4686599
1400000US06037533108,349.966034,577.9636938,572.6305765,,,,606.1865342,433.1141517,126.2316673
1400000US06037533201,622.9932032,482.3085035,489.0594466,516.9316471,,,565.411792,,623.9916112
1400000US06037533204,280.8356905,424.3323735,416.6378086,131.1215667,,,,424.5376296,94.38846201
1400000US06037533300,210.8049601,306.142671,357.214677,325.4540534,,,322.720167,,320.155852
1400000US06037533401,342.063509,519.9674282,501.6122559,504.0068222,,,,,206.3838693
1400000US06037533402,370.4201591,344.8943372,336.8383284,308.5050997,,,306.350226,312.3731752,288.4998663
1400000US06037533403,301.3200887,511.489282,462.4942912,251.8666883,,,,480.8855435,531.6607508
1400000US06037533501,345.0902666,494.4635897,491.1961677,517.8986906,,,529.1373622,,194.6180908
1400000US06037533504,300.692988,335.6963579,,258.4253699,,,278.0847128,55.56439984,226.7938528
1400000US06037533601,275.9873464,176.3474665,192.0170479,361.3932001,,,288.5012357,249.442874,108.534526
1400000US06037533602,285.6462145,231.6862471,324.6864626,300.3820384,,,,391.7290753,246.9760652
1400000US06037533603,351.2436585,595.8631718,530.6736197,147.2196316,,,,592.2897367,649.3809242
1400000US06037533701,345.2405436,387.3884494,364.1254593,284.1555652,,,287.0581571,127.4369459,97.06671077
1400000US06037533702,498.6733449,495.9607098,460.7068292,,,,,264.5168127,
1400000US06037533703,287.3585192,79.48889444,75.63845797,94.47910469,392.7623001,,,78.72249135,167.485012
1400000US06037533803,470.7707841,329.6140391,272.1683829,587.707313,,,432.5645106,352.0171857,280.6792828
1400000US06037533804,381.8827221,363.1408765,407.3483956,213.170455,,,246.5584476,399.1351674,442.4807259
1400000US06037533805,203.5594348,184.5098047,195.568468,51.22217331,,,,292.517937,416.2663598
1400000US06037533806,358.4008436,293.7541656,283.8981635,350.8646568,,,,,358.9302941
1400000US06037533901,741.0781728,754.6347451,727.9192132,,,,,274.598181,1023.153595
1400000US06037533902,382.6244666,230.9843505,240.8562733,216.0647679,,,,296.2256167,360.0829956
1400000US06037534001,199.2851758,318.7096048,299.2064007,266.7565908,,,,287.4049062,126.7985384
1400000US06037534002,257.0826289,264.0514789,308.4867537,371.8697667,,,,290.9601327,174.1835927
1400000US06037534101,290.8500024,342.6318359,414.9055475,400.4498398,,,576.2465477,319.1915609,639.7095289
1400000US06037534102,503.0934541,435.121561,460.8550278,378.7613143,,,505.9329101,373.7521,525.2045802
1400000US06037534201,297.8122179,486.5390099,447.217292,397.6619393,,,,517.4819821,93.86382266
1400000US06037534202,272.1593255,430.0757456,436.6033172,257.6869204,,,,546.2344207,182.5253623
1400000US06037534203,159.9120826,216.5573866,170.5704008,219.1856018,,,195.9134371,,50.40678305
1400000US06037534301,338.8869266,383.9086047,399.9417377,526.7343286,,,,,429.6474053
1400000US06037534302,185.8465003,350.9941725,,268.9634535,,,,,112.8053263
1400000US06037534403,414.0503475,254.2188541,98.6690538,111.4867633,,,,,491.9227102
1400000US06037534404,347.7226232,488.6277911,465.5323062,605.230528,,,,138.4252231,58.32454341
1400000US06037534405,194.8672005,465.7006883,372.5549597,293.5869112,,,,171.8591222,147.2101809
1400000US06037534406,284.2304316,,258.6774499,214.9366054,,,,,245.5351784
1400000US06037534501,548.210558,466.209859,527.5656717,,,,,700.6275665,940.725852
1400000US06037534502,492.1882364,349.3245909,682.5066547,201.0466351,,,,300.8348613,277.6434314
1400000US06037534700,659.1737588,,,,,,,,973.0788395
1400000US06037534802,455.5950749,636.3744958,645.9015528,,,,,218.0347738,638.7319477
1400000US06037534803,327.2515184,125.5861233,654.3940618,,,,59.08224888,,35.20790895
1400000US06037534804,498.997312,619.9606761,477.1758249,721.764418,,,,266.7120282,654.2504355
1400000US06037534900,350.0116208,370.5702084,577.3492129,628.0512747,,,,476.4275189,462.9169046
1400000US06037535001,940.9794545,917.979831,934.2964567,904.2022419,,,,892.4842566,780.4621784
1400000US06037535002,357.1549328,465.6842393,407.6329309,89.74340746,,,406.6896987,407.1945182,152.4362061
1400000US06037535101,614.1949335,581.0401317,620.6356487,518.1397368,,,856.9346235,632.2041131,431.419898
1400000US06037535102,465.8854089,321.9815301,317.9234851,312.0139415,,,,313.5220822,79.71390392
1400000US06037535200,540.8375381,317.7796918,321.8615611,789.1754763,,,,598.7937182,331.7039458
1400000US06037535300,541.9691998,518.4866595,683.7039238,725.8526189,,,,513.5911399,643.8756278
1400000US06037535400,433.593236,581.3452968,497.3865952,514.0629549,,,,472.5503094,408.9146458
1400000US06037535501,484.1438263,450.5315793,497.4123108,470.5338909,,,549.8956816,529.8135993,599.4853733
1400000US06037535502,789.0472373,945.0035478,909.3441778,718.9576708,,,895.8224334,816.9572222,1010.384122
1400000US06037535503,377.8973485,333.2158223,275.2383146,,,,,260.3885167,4.161345322
1400000US06037535603,183.7174869,254.825228,319.4675167,286.0709814,,,57.54475637,245.9877238,3.478591653
1400000US06037535604,188.9488522,,,,,,,,54.83771023
1400000US06037535605,369.8450134,460.383779,372.8762039,181.0616506,,,169.0411895,150.417695,237.9292655
1400000US06037535606,469.8072644,523.2210623,573.7535614,607.3630379,,,544.2771329,,525.1115044
1400000US06037535607,874.885877,674.3348506,639.1329324,866.422685,,,,1041.254616,646.8489372
1400000US06037535701,809.1797938,895.2533425,949.9157099,810.1487,,,735.6754744,873.2829884,830.1761287
1400000US06037535702,229.6222162,348.6223459,299.4890678,446.2453859,,,627.1200802,432.1504942,137.9221327
1400000US06037535802,976.3040661,783.0785787,791.1844902,,,,1006.768359,1019.823516,819.3889926
1400000US06037535803,322.8766419,721.0812832,691.626174,389.2957734,,,380.1785683,494.393732,558.2636564
1400000US06037535804,334.5774816,722.3616812,722.0706218,,,,722.4758888,467.6190727,688.5659094
1400000US06037535901,245.1072258,702.2303014,371.4130746,,,,,353.1504361,531.8411778
1400000US06037535902,792.5207733,784.0405757,688.5150181,,,,,,757.6401645
1400000US06037536000,177.8329942,301.0835439,337.9221102,563.2621832,,,296.0494472,,5.712433061
1400000US06037536102,119.8362943,477.930857,450.4580333,359.0673526,253.3791689,,205.0480084,,318.6334583
1400000US06037536103,320.6018044,216.9694971,272.9781648,300.2749318,,,,41.86748724,4.039342834
1400000US06037536104,334.6079147,341.3998109,323.1658481,398.9773751,,,,260.5337082,371.4972824
1400000US06037536201,360.2197521,412.0500308,431.5713921,378.6035994,,,404.7142057,397.3439534,403.0083752
1400000US06037536202,307.3127666,295.8382325,403.0800202,226.0125967,,,219.9023882,275.7191817,318.9479086
1400000US06037540000,525.9295649,610.9281592,570.2340561,435.8246096,,,,809.1172239,285.9694989
1400000US06037540101,835.8114242,646.1609936,706.9079855,523.438502,,,589.3782973,900.2362714,713.7981625
1400000US06037540102,332.654732,391.3364359,494.8006939,,,,,463.0924252,438.7024583
1400000US06037540201,829.739749,866.7275857,781.2760994,731.3304143,,,776.5520679,816.4792026,
1400000US06037540202,507.531879,455.2563999,420.252694,649.9701857,,,,465.7603264,476.2312071
1400000US06037540203,144.4842679,274.3889292,390.3010665,,,,,167.9799445,193.6561277
1400000US06037540300,358.2576856,339.8117457,368.9515546,637.0644359,,,,281.2170026,590.2523177
1400000US06037540400,362.1393859,359.6479267,535.873949,478.8911269,,,,473.6321755,532.9182818
1400000US06037540501,246.5222401,353.0697528,333.1978709,333.0267679,,,,216.3853601,462.6510303
1400000US06037540502,258.35449,469.4473505,395.6592745,577.6948332,,,,307.3667351,82.63416344
1400000US06037540600,216.0284657,230.5773324,149.7467593,,,,,271.5351685,270.1369848
1400000US06037540700,146.7750702,159.4579915,129.5637732,37.7825092,,,,259.3733353,63.25917897
1400000US06037540800,156.4155258,125.3290404,102.906088,392.3963744,,,,414.63571,221.2067749
1400000US06037540901,321.0787169,281.0047196,384.4609432,383.5150406,,,,381.5855227,189.1768527
1400000US06037540902,870.0307615,479.1885006,584.3377739,473.4582486,,,,339.924335,722.8611819
1400000US06037541003,310.6843241,900.5404369,961.7424884,950.2421352,,,,871.3050888,502.4739388
1400000US06037541100,276.0130386,534.2506742,588.9605168,445.9447956,,,,326.1829442,401.1483128
1400000US06037541200,318.096153,564.7837963,568.1896564,553.8637725,,,427.5378123,682.0393752,607.4706614
1400000US06037541300,335.1269097,529.2369812,558.1957529,102.8831042,,,,596.3719622,130.6857167
1400000US06037541401,612.0870905,575.1333703,,648.8815147,,,,693.9959578,677.8112976
1400000US06037541402,314.6169845,327.2941155,,,,,,,385.2652901
1400000US06037541500,604.9740324,562.8991792,623.9462009,505.3761194,,,,639.6926883,519.4356371
1400000US06037541603,378.0256307,395.9368042,426.3514884,399.2436502,,,327.9128661,306.6889555,579.5435701
1400000US06037541604,338.4795152,526.5275985,519.93191,473.518195,,,227.8882538,447.0320467,
1400000US06037541605,472.1388544,539.103734,384.6351234,382.0616149,,,,402.2633657,112.6102612
